ID,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
A118869,2010-04-25 01:20:22 UTC,-73.993029,40.73976,-73.980204,40.724642,1
A118870,2010-04-24 02:14:27 UTC,-73.969668,40.753485,-73.980741,40.770098,1
A118871,2010-04-16 13:13:04 UTC,-73.978378,40.762953,-73.986515,40.77094,1
A118872,2010-04-18 18:54:09 UTC,-74.009401,40.715365,-74.002393,40.733638,1
A118873,2010-04-11 22:01:48 UTC,-73.995105,40.739637,-73.955142,40.777242,1
A118874,2010-04-23 02:31:27 UTC,-74.006768,40.744172,-73.996108,40.74358,2
A118875,2010-04-16 12:57:54 UTC,-73.968415,40.761745,-73.980596,40.756016,1
A118876,2010-04-16 08:18:34 UTC,-73.961662,40.768474,-73.953246,40.764647,1
A118877,2010-04-23 11:45:45 UTC,-73.979905,40.781037,-73.958379,40.781274,1
A118878,2010-04-14 09:20:00 UTC,-73.95419,40.764037,-73.964978,40.759718,1
A118879,2010-04-16 17:13:29 UTC,-73.946357,40.772884,-73.989861,40.744923,1
A118880,2010-04-15 18:06:38 UTC,-73.976324,40.775887,-73.972035,40.762107,1
A118881,2010-04-13 14:16:45 UTC,-73.980476,40.745473,-73.953287,40.785247,1
A118882,2010-04-22 22:19:43 UTC,-73.988652,40.748676,-73.978827,40.748115,1
A118883,2010-04-18 10:19:35 UTC,-73.985235,40.763534,-73.952212,40.778297,1
A118884,2010-04-23 19:13:12 UTC,-73.949952,40.780528,-73.981105,40.767608,3
A118885,2010-04-12 11:14:11 UTC,-73.977918,40.763287,-73.991403,40.749512,1
A118886,2010-04-16 20:31:34 UTC,-73.973118,40.792672,-73.990891,40.738151,1
A118887,2010-04-14 02:12:00 UTC,-73.832527,40.715607,-73.807318,40.695255,3
A118888,2010-04-14 22:26:24 UTC,-74.003817,40.732624,-74.009434,40.724153,1
A118889,2010-04-21 01:06:57 UTC,-73.783485,40.648628,-73.985592,40.753011,1
A118890,2010-04-17 17:20:11 UTC,-74.001106,40.74663,-73.991725,40.744118,1
A118891,2010-04-18 03:31:16 UTC,-73.999796,40.72676,-74.008922,40.738788,2
A118892,2010-04-18 06:16:48 UTC,-74.015376,40.707749,-74.031204,40.637034,1
A118893,2010-04-14 08:22:46 UTC,-73.987539,40.740793,-73.984114,40.754505,1
A118894,2010-04-19 20:01:36 UTC,-73.972798,40.764496,-73.961167,40.757895,1
A118895,2010-04-15 17:44:55 UTC,-73.994764,40.718791,-73.976415,40.751961,1
A118896,2010-04-16 11:41:02 UTC,-74.000391,40.761771,-73.999422,40.711799,1
A118897,2010-04-13 10:48:46 UTC,-73.991732,40.723692,-73.981023,40.722111,1
A118898,2010-04-13 23:47:23 UTC,-74.007937,40.747391,-73.994206,40.719345,4
A118899,2010-04-13 12:27:25 UTC,-73.972437,40.75637,-73.992043,40.742674,1
A118900,2010-04-13 06:28:21 UTC,-74.017103,40.70854,-74.007713,40.71778,1
A118901,2010-04-19 18:23:44 UTC,-73.967886,40.769078,-73.969302,40.762949,1
A118902,2010-04-25 00:46:41 UTC,-73.9869,40.739756,-73.987567,40.72875,2
A118903,2010-04-19 05:23:36 UTC,-73.995783,40.716557,-73.97788,40.74629,1
A118904,2010-04-24 02:21:56 UTC,-74.004355,40.719547,-73.988064,40.76502,1
A118905,2010-04-14 09:35:00 UTC,-73.988973,40.75743,-73.979618,40.76631,5
A118906,2010-04-23 11:19:03 UTC,-73.989677,40.756771,-73.975436,40.790476,1
A118907,2010-04-20 12:48:26 UTC,-74.003784,40.726105,-73.990969,40.745355,1
A118908,2010-04-12 20:32:48 UTC,-73.987729,40.753189,-73.988098,40.743902,1
A118909,2010-04-23 11:45:41 UTC,-73.973703,40.763724,-73.983193,40.747818,1
A118910,2010-04-22 23:14:44 UTC,-74.011724,40.713536,-74.000157,40.732711,1
A118911,2010-04-24 03:30:15 UTC,-73.98472,40.739596,-73.981803,40.724899,3
A118912,2010-04-24 23:21:22 UTC,-73.980746,40.733962,-73.981099,40.746455,1
A118913,2010-04-14 11:07:28 UTC,-73.976462,40.757523,-73.951797,40.781772,1
A118914,2010-04-14 18:17:14 UTC,-73.986651,40.73837,-74.008652,40.719429,1
A118915,2010-04-16 20:00:14 UTC,-73.969993,40.75627,-73.985453,40.767848,1
A118916,2010-04-23 23:55:43 UTC,-74.002561,40.72009,-73.993905,40.726377,1
A118917,2010-04-18 08:22:20 UTC,-73.971977,40.757205,-73.992077,40.74893,2
A118918,2010-04-14 21:02:46 UTC,-73.967298,40.752663,-73.954596,40.76992,1
A118919,2010-04-16 13:33:49 UTC,-73.992317,40.743724,-73.961072,40.777806,1
A118920,2010-04-16 18:49:52 UTC,-73.968737,40.749153,-73.98378,40.756596,1
A118921,2010-04-14 00:49:37 UTC,-74.000494,40.729981,-74.007815,40.715066,3
A118922,2010-04-14 15:38:46 UTC,-73.969712,40.758509,-73.988507,40.757883,1
A118923,2010-04-21 19:36:23 UTC,-74.007867,40.723426,-73.985856,40.762693,1
A118924,2010-04-14 07:59:43 UTC,-73.998377,40.735468,-73.975017,40.757441,1
A118925,2010-04-20 14:47:31 UTC,-73.985691,40.727185,-73.979457,40.742195,2
A118926,2010-04-24 21:54:00 UTC,-73.997133,40.722385,-73.984707,40.718958,2
A118927,2010-04-23 13:07:51 UTC,-73.984337,40.72479,-73.980559,40.73014,1
A118928,2010-04-11 13:27:45 UTC,-73.974327,40.764038,-73.966813,40.80051,2
A118929,2010-04-24 21:59:47 UTC,-73.952083,40.782168,-74.002634,40.752103,2
A118930,2010-04-22 23:00:40 UTC,-73.994777,40.765839,-73.974859,40.752795,1
A118931,2010-04-11 08:52:54 UTC,-73.972214,40.745364,-73.994683,40.734132,1
A118932,2010-04-17 15:13:28 UTC,-74.014428,40.704417,-73.971105,40.749477,3
A118933,2010-04-22 23:01:00 UTC,-73.995855,40.764832,-73.978698,40.752737,5
A118934,2010-04-11 12:09:20 UTC,-73.95479,40.777575,-73.951462,40.782348,1
A118935,2010-04-15 18:36:53 UTC,-73.966146,40.794849,-73.971784,40.761995,3
A118936,2010-04-25 02:57:25 UTC,-73.9856,40.727719,-73.952623,40.766349,1
A118937,2010-04-20 17:54:00 UTC,-73.988193,40.743718,-73.989523,40.702052,1
A118938,2010-04-23 09:15:40 UTC,-73.98865,40.722435,-73.996363,40.737854,1
A118939,2010-04-17 07:05:27 UTC,-73.784355,40.650769,-73.987343,40.738504,1
A118940,2010-04-17 17:12:01 UTC,-73.954927,40.780144,-73.998204,40.722742,2
A118941,2010-04-13 10:51:04 UTC,-73.98865,40.763218,-73.973505,40.763239,1
A118942,2010-04-14 17:37:00 UTC,-73.984228,40.739528,-73.990097,40.740238,1
A118943,2010-04-21 18:27:17 UTC,-73.972917,40.764635,-73.956278,40.775795,3
A118944,2010-04-13 09:31:38 UTC,-73.981063,40.720757,-73.98861,40.733908,1
A118945,2010-04-19 21:26:34 UTC,-73.994514,40.750651,-74.008058,40.708054,1
A118946,2010-04-23 20:48:00 UTC,-73.977205,40.762572,-73.957633,40.782445,5
A118947,2010-04-13 18:58:11 UTC,-73.967827,40.765478,-73.962326,40.778653,1
A118948,2010-04-17 01:43:19 UTC,-74.006683,40.731304,-73.958239,40.710515,1
A118949,2010-04-22 16:12:29 UTC,-73.983011,40.765892,-73.973935,40.763516,1
A118950,2010-04-22 09:46:42 UTC,-73.957859,40.788722,-73.965075,40.786505,1
A118951,2010-04-22 16:41:30 UTC,-73.957738,40.765291,-73.973023,40.76441,2
A118952,2010-04-20 01:50:48 UTC,-73.980104,40.765462,-73.967656,40.792728,1
A118953,2010-04-22 17:47:02 UTC,-73.862737,40.768966,-73.981134,40.720934,1
A118954,2010-04-20 14:12:06 UTC,-73.964116,40.77554,-73.977171,40.75832,1
A118955,2010-04-24 20:10:35 UTC,-74.000281,40.730505,-73.985977,40.737602,1
A118956,2010-04-17 21:48:32 UTC,-73.976584,40.761279,-73.984895,40.768376,1
A118957,2010-04-21 05:58:04 UTC,-73.99066,40.75589,-73.983457,40.760782,1
A118958,2010-04-20 21:05:12 UTC,-73.988922,40.743295,-73.953502,40.64252,1
A118959,2010-04-24 11:48:51 UTC,-73.980215,40.745704,-73.990556,40.740192,1
A118960,2010-04-14 03:03:53 UTC,-73.991375,40.747052,-73.995796,40.764466,1
A118961,2010-04-16 07:37:34 UTC,-73.955726,40.782363,-73.980838,40.745972,1
A118962,2010-04-20 23:57:53 UTC,-73.998752,40.74531,-73.991478,40.72736,1
A118963,2010-04-14 16:39:56 UTC,-73.978866,40.756993,-73.983166,40.752827,1
A118964,2010-04-21 22:45:41 UTC,-73.99409,40.735587,-74.004276,40.73118,1
A118965,2010-04-14 20:20:54 UTC,-73.957949,40.778761,-73.968901,40.755702,1
A118966,2010-04-13 02:54:31 UTC,-74.002306,40.750495,-73.943506,40.794462,1
A118967,2010-04-14 06:42:59 UTC,-73.974998,40.750903,-73.980489,40.759421,1
A118968,2010-04-11 16:57:09 UTC,-73.985758,40.753403,-73.991733,40.750135,1
A118969,2010-04-22 08:55:55 UTC,-74.007586,40.733539,-73.987528,40.719922,2
A118970,2010-04-17 21:19:44 UTC,-74.001701,40.741042,-73.946492,40.781479,2
A118971,2010-04-12 13:05:00 UTC,-73.97734,40.758785,-73.96141,40.756268,1
A118972,2010-04-14 17:42:24 UTC,-74.005169,40.729004,-73.977648,40.687614,1
A118973,2010-04-19 19:50:43 UTC,-73.968132,40.750987,-74.01119,40.729155,1
A118974,2010-04-17 01:58:48 UTC,-73.980879,40.729918,-74.002797,40.726754,1
A118975,2010-04-15 16:31:45 UTC,-73.985982,40.745194,-74.005093,40.723908,2
A118976,2010-04-23 16:07:37 UTC,-73.978684,40.754285,-73.991741,40.73146,2
A118977,2010-04-12 06:11:40 UTC,-73.988055,40.780362,-73.976805,40.790067,1
A118978,2010-04-21 21:49:37 UTC,-73.991142,40.760624,-73.936628,40.8015,1
A118979,2010-04-12 21:15:00 UTC,-73.98616,40.757205,-73.98929,40.729312,1
A118980,2010-04-16 19:29:02 UTC,-73.979352,40.765983,-73.988149,40.776066,1
A118981,2010-04-17 23:42:16 UTC,-73.994573,40.732002,-73.989756,40.720665,2
A118982,2010-04-22 10:10:17 UTC,-73.992311,40.743902,-73.982854,40.745766,1
A118983,2010-04-24 20:14:07 UTC,-73.989885,40.7295,-73.990846,40.733888,2
A118984,2010-04-21 14:47:44 UTC,-73.95713,40.778918,-73.963646,40.768374,1
A118985,2010-04-11 17:21:25 UTC,-73.982274,40.776325,-73.963142,40.758608,1
A118986,2010-04-23 07:45:49 UTC,-73.990993,40.760576,-73.978823,40.750604,1
A118987,2010-04-14 09:38:59 UTC,-73.983188,40.759654,-73.981733,40.746748,1
A118988,2010-04-17 03:49:50 UTC,-73.990166,40.757286,-73.949124,40.744392,1
A118989,2010-04-13 16:49:47 UTC,-73.975546,40.782045,-73.966363,40.757463,1
A118990,2010-04-11 20:54:35 UTC,-74.009665,40.712841,-74.003303,40.723018,1
A118991,2010-04-22 17:07:07 UTC,-73.994247,40.735153,-73.997452,40.714158,2
A118992,2010-04-14 13:22:38 UTC,-73.965928,40.805395,-73.986466,40.777017,1
A118993,2010-04-14 13:24:58 UTC,-73.957776,40.776505,-73.86158,40.768222,1
A118994,2010-04-16 22:49:29 UTC,-73.988194,40.721427,-73.992392,40.734733,2
A118995,2010-04-23 01:14:30 UTC,-74.002415,40.726585,-73.981543,40.763946,1
A118996,2010-04-22 17:47:26 UTC,-73.985924,40.761113,-73.991706,40.750028,1
A118997,2010-04-17 20:41:04 UTC,-73.967155,40.756908,-73.968625,40.76815,1
A118998,2010-04-12 21:03:44 UTC,-73.999235,40.739203,-73.998287,40.722826,1
A118999,2010-04-15 20:57:38 UTC,-73.991612,40.750108,-73.984183,40.754794,1
A119000,2010-04-13 02:29:54 UTC,-73.976634,40.747775,-73.943012,40.794098,1
A119001,2010-04-19 05:30:13 UTC,-73.982301,40.749119,-73.949329,40.741582,1
A119002,2010-04-22 08:21:45 UTC,-73.959263,40.771856,-73.974737,40.757109,1
A119003,2010-04-17 19:48:11 UTC,-73.982182,40.778656,-73.993305,40.76625,2
A119004,2010-04-17 22:06:08 UTC,-73.989625,40.760658,-73.975994,40.759634,2
A119005,2010-04-16 22:14:01 UTC,-73.979999,40.7488,-73.954273,40.7756,2
A119006,2010-04-16 14:25:47 UTC,-73.874477,40.77398,-73.970422,40.761753,2
A119007,2010-04-13 08:51:39 UTC,-73.98522,40.763064,-73.979377,40.751131,1
A119008,2010-04-13 17:12:35 UTC,-73.983506,40.781335,-73.965273,40.791024,2
A119009,2010-04-21 16:59:37 UTC,-73.789321,40.647144,-73.988133,40.757796,1
A119010,2010-04-16 05:48:21 UTC,-73.984105,40.754612,-73.979357,40.760978,1
A119011,2010-04-16 21:48:45 UTC,-74.001593,40.744206,-73.994639,40.76531,1
A119012,2010-04-16 20:08:20 UTC,-74.010083,40.702134,-73.988214,40.731768,1
A119013,2010-04-14 19:28:16 UTC,-73.995003,40.7262,-73.986791,40.726737,2
A119014,2010-04-21 23:39:50 UTC,-73.995429,40.722304,-74.004825,40.719014,2
A119015,2010-04-14 08:21:40 UTC,-73.972113,40.765413,-73.98446,40.748469,1
A119016,2010-04-13 17:28:34 UTC,-73.972228,40.760382,-73.933418,40.766215,2
A119017,2010-04-22 13:27:23 UTC,-73.982321,40.773142,-73.977133,40.753715,1
A119018,2010-04-23 17:55:31 UTC,-73.952355,40.766074,-73.972206,40.786309,1
A119019,2010-04-23 23:07:00 UTC,-73.776798,40.644975,-73.993352,40.752523,1
A119020,2010-04-20 19:01:04 UTC,-73.984274,40.761721,-74.011124,40.715868,1
A119021,2010-04-15 16:20:15 UTC,-73.976257,40.780748,-73.967776,40.765805,4
A119022,2010-04-14 18:40:49 UTC,-73.885192,40.772918,-73.962079,40.755852,1
A119023,2010-04-19 08:49:05 UTC,-73.996012,40.743703,-73.981501,40.763248,1
A119024,2010-04-13 21:08:56 UTC,-74.001017,40.720593,-73.996764,40.685207,1
A119025,2010-04-15 02:27:15 UTC,-73.984302,40.756272,-73.782176,40.763705,1
A119026,2010-04-20 18:20:29 UTC,-73.971947,40.750139,-74.011611,40.704392,1
A119027,2010-04-14 07:52:38 UTC,-73.972947,40.743816,-73.989317,40.734323,1
A119028,2010-04-15 21:51:27 UTC,-73.976233,40.781035,-73.972561,40.793466,1
A119029,2010-04-12 12:04:52 UTC,-73.960989,40.776423,-73.969909,40.764796,1
A119030,2010-04-16 16:08:19 UTC,-73.976401,40.75692,-73.96565,40.771648,1
A119031,2010-04-23 06:47:54 UTC,-73.990567,40.771743,-74.013339,40.71642,1
A119032,2010-04-21 16:26:53 UTC,-73.981745,40.770424,-73.970099,40.763157,1
A119033,2010-04-22 17:05:05 UTC,-73.954901,40.78027,-73.992928,40.751223,1
A119034,2010-04-24 17:18:04 UTC,-73.982385,40.776393,-73.962729,40.758263,3
A119035,2010-04-20 15:04:20 UTC,-73.980514,40.764345,-74.00391,40.742166,2
A119036,2010-04-17 04:36:14 UTC,-73.9889,40.716733,-73.976073,40.722204,1
A119037,2010-04-16 21:55:32 UTC,-73.981587,40.769357,-73.989593,40.753105,2
A119038,2010-04-15 16:10:47 UTC,-73.960653,40.778077,-73.977507,40.759202,1
A119039,2010-04-13 12:18:00 UTC,-73.871095,40.774005,-73.982447,40.757162,5
A119040,2010-04-21 18:36:55 UTC,-74.006912,40.706567,-73.972068,40.760774,1
A119041,2010-04-15 08:48:35 UTC,-73.955798,40.76766,-73.990836,40.734648,1
A119042,2010-04-21 20:35:57 UTC,-73.982336,40.774996,-73.988325,40.76907,1
A119043,2010-04-14 19:29:40 UTC,-73.954134,40.778897,-73.947834,40.776277,2
A119044,2010-04-13 02:29:00 UTC,-73.955952,40.774288,-73.956118,40.765845,1
A119045,2010-04-19 04:11:00 UTC,-73.979475,40.7358,-73.87067,40.773983,2
A119046,2010-04-18 16:23:08 UTC,-74.008082,40.712176,-73.992556,40.763725,2
A119047,2010-04-13 09:50:44 UTC,-73.997487,40.720368,-73.989898,40.73209,1
A119048,2010-04-20 04:19:49 UTC,-73.980504,40.726082,-73.95086,40.708373,1
A119049,2010-04-19 05:54:52 UTC,-73.991015,40.729983,-73.966378,40.690806,1
A119050,2010-04-12 00:18:57 UTC,-74.006051,40.735945,-73.99871,40.739829,1
A119051,2010-04-14 10:32:50 UTC,-73.991938,40.744477,-73.995444,40.730808,1
A119052,2010-04-11 16:25:47 UTC,-73.98344,40.7469,-73.97795,40.761927,1
A119053,2010-04-15 11:36:22 UTC,-73.974972,40.761701,-73.990212,40.751386,4
A119054,2010-04-20 02:40:09 UTC,-73.968203,40.800101,-73.930722,40.811955,1
A119055,2010-04-12 12:00:53 UTC,-73.873037,40.774078,-73.647142,40.793758,2
A119056,2010-04-15 01:16:22 UTC,-73.9643,40.807271,-73.940901,40.824179,1
A119057,2010-04-23 21:22:05 UTC,-74.002449,40.739574,-73.986521,40.722184,4
A119058,2010-04-18 02:15:24 UTC,-73.980546,40.742545,-73.973404,40.784801,3
A119059,2010-04-23 11:33:04 UTC,-73.958022,40.773078,-73.967767,40.787281,1
A119060,2010-04-24 13:17:21 UTC,-73.980307,40.754128,-73.987556,40.738181,2
A119061,2010-04-11 10:46:57 UTC,-73.970861,40.753611,-73.972657,40.78092,1
A119062,2010-04-14 08:34:07 UTC,-73.984725,40.742125,-73.979806,40.738291,1
A119063,2010-04-21 20:10:31 UTC,-73.964508,40.772968,-73.957064,40.783024,2
A119064,2010-04-12 14:55:55 UTC,-73.978433,40.783212,-73.944871,40.778767,1
A119065,2010-04-18 17:27:25 UTC,-73.992367,40.749553,-74.00477,40.706115,1
A119066,2010-04-25 00:40:08 UTC,-73.994571,40.744783,-73.99224,40.725397,1
A119067,2010-04-16 16:48:10 UTC,-73.952546,40.792308,-73.991257,40.750413,1
A119068,2010-04-15 23:13:22 UTC,-73.987529,40.719725,-73.992638,40.720887,3
A119069,2010-04-18 00:23:30 UTC,-73.978477,40.741285,-73.992545,40.718828,1
A119070,2010-04-12 12:47:16 UTC,-73.974331,40.742206,-73.998796,40.743809,1
A119071,2010-04-22 17:26:00 UTC,-73.96828,40.76388,-73.979232,40.789482,1
A119072,2010-04-14 08:30:06 UTC,-73.954313,40.789925,-73.971715,40.786442,1
A119073,2010-04-14 08:21:32 UTC,-73.973818,40.738481,-73.973945,40.751783,1
A119074,2010-04-11 16:53:21 UTC,-73.995613,40.744171,-73.983153,40.744162,1
A119075,2010-04-11 20:00:16 UTC,-73.991413,40.750085,-73.958477,40.764692,1
A119076,2010-04-18 13:40:00 UTC,-73.972437,40.794066,-73.982376,40.774535,2
A119077,2010-04-13 22:19:07 UTC,-73.993351,40.73313,-74.004594,40.734703,1
A119078,2010-04-22 22:18:47 UTC,-73.992596,40.728485,-73.984821,40.77809,2
A119079,2010-04-21 17:05:57 UTC,-73.995739,40.725692,-73.988398,40.748903,2
A119080,2010-04-13 23:10:00 UTC,-74.009003,40.717797,-74.005585,40.712192,2
A119081,2010-04-14 08:56:06 UTC,-73.948209,40.778577,-73.962683,40.778254,3
A119082,2010-04-22 06:41:30 UTC,-73.995153,40.74475,-73.999857,40.726815,1
A119083,2010-04-14 08:42:04 UTC,-74.008574,40.719383,-73.987403,40.756595,1
A119084,2010-04-21 07:17:53 UTC,-73.976618,40.751738,-73.871935,40.77446,1
A119085,2010-04-19 10:56:53 UTC,-73.961075,40.769873,-73.992953,40.750059,1
A119086,2010-04-13 15:25:28 UTC,-73.99999,40.743207,-73.999365,40.744132,1
A119087,2010-04-24 01:53:48 UTC,-74.006013,40.722294,-73.958082,40.667876,3
A119088,2010-04-11 21:53:55 UTC,-74.005234,40.737972,-74.00959,40.724394,2
A119089,2010-04-15 18:30:59 UTC,-73.975499,40.782039,-73.96401,40.75985,4
A119090,2010-04-20 22:05:36 UTC,-74.006452,40.744451,-73.968253,40.76225,1
A119091,2010-04-23 22:06:15 UTC,-73.994139,40.754188,-73.987679,40.762034,1
A119092,2010-04-23 13:42:32 UTC,-73.968611,40.799247,-73.956034,40.776325,1
A119093,2010-04-24 17:08:36 UTC,-73.964165,40.76039,-74.005374,40.740018,2
A119094,2010-04-24 12:43:11 UTC,-73.990926,40.741269,-73.985161,40.738821,1
A119095,2010-04-13 10:00:54 UTC,-73.95928,40.775105,-73.968149,40.762475,1
A119096,2010-04-15 12:59:56 UTC,-73.975837,40.752086,-73.980943,40.775847,1
A119097,2010-04-20 01:01:01 UTC,-73.992955,40.747572,-73.955011,40.771857,1
A119098,2010-04-21 21:57:16 UTC,-73.993501,40.749976,-74.012468,40.716827,1
A119099,2010-04-17 12:43:09 UTC,-74.014165,40.717835,-73.95487,40.779307,1
A119100,2010-04-12 23:42:44 UTC,-73.989935,40.670967,-73.993826,40.681727,1
A119101,2010-04-17 22:13:00 UTC,-73.997688,40.713808,-73.975077,40.756082,3
A119102,2010-04-20 22:19:16 UTC,-73.969126,40.765913,-73.970098,40.785627,1
A119103,2010-04-18 00:38:34 UTC,-73.986838,40.722357,-73.99094,40.750623,1
A119104,2010-04-19 10:14:16 UTC,-73.961031,40.765274,-73.969754,40.765408,1
A119105,2010-04-23 23:23:54 UTC,-73.976622,40.779905,-73.959674,40.771024,2
A119106,2010-04-24 01:47:20 UTC,-73.982953,40.73894,-73.884453,40.732392,2
A119107,2010-04-24 14:59:40 UTC,-74.004772,40.730088,-74.004809,40.72288,1
A119108,2010-04-17 14:58:22 UTC,-73.971632,40.762469,-73.961922,40.776186,1
A119109,2010-04-17 23:38:51 UTC,-73.980178,40.780463,-73.967694,40.762741,2
A119110,2010-04-16 20:59:27 UTC,-73.997529,40.683559,-73.994473,40.72175,1
A119111,2010-04-19 09:45:57 UTC,-73.982239,40.773823,-73.974351,40.784035,1
A119112,2010-04-24 13:12:54 UTC,-73.990842,40.760655,-73.889613,40.74688,2
A119113,2010-04-17 23:34:14 UTC,-73.955161,40.777329,-73.985123,40.732231,1
A119114,2010-04-16 21:27:00 UTC,-73.99502,40.750985,-73.980627,40.765073,1
A119115,2010-04-22 16:22:25 UTC,-73.973002,40.756949,-73.981762,40.744223,1
A119116,2010-04-22 07:53:53 UTC,-73.999559,40.742834,-74.007231,40.75143,1
A119117,2010-04-14 19:03:24 UTC,-73.97907,40.781884,-73.971815,40.792336,4
A119118,2010-04-14 17:45:36 UTC,-74.00299,40.748869,-73.975578,40.761635,1
A119119,2010-04-22 15:17:50 UTC,-73.970505,40.765722,-74.005243,40.727094,1
A119120,2010-04-11 16:21:57 UTC,-73.982738,40.766627,-73.789908,40.643264,1
A119121,2010-04-13 16:51:22 UTC,-73.993826,40.721002,-73.992882,40.723911,1
A119122,2010-04-15 16:28:56 UTC,-73.980615,40.785125,-73.95624,40.778039,2
A119123,2010-04-20 18:39:14 UTC,-74.007397,40.71614,-73.988949,40.743222,1
A119124,2010-04-18 12:31:33 UTC,-73.967525,40.792734,-73.922429,40.794124,2
A119125,2010-04-22 02:01:59 UTC,-73.989915,40.729514,-73.920911,40.756636,1
A119126,2010-04-12 06:49:31 UTC,-73.983037,40.746503,-73.972447,40.753225,2
A119127,2010-04-23 23:42:23 UTC,-73.989546,40.747114,-73.99201,40.75237,1
A119128,2010-04-11 10:21:29 UTC,-73.984438,40.760124,-74.008444,40.719885,1
A119129,2010-04-20 19:47:30 UTC,-73.991141,40.734974,-73.992852,40.752905,1
A119130,2010-04-18 14:01:44 UTC,-74.003423,40.726918,-73.992698,40.725346,1
A119131,2010-04-18 14:02:11 UTC,-73.954548,40.786716,-73.967335,40.793674,1
A119132,2010-04-11 13:39:12 UTC,-73.979233,40.753259,-73.982697,40.772244,2
A119133,2010-04-23 17:13:04 UTC,-73.984119,40.759092,-73.976303,40.750895,2
A119134,2010-04-18 11:36:00 UTC,-73.966025,40.8053,-73.963493,40.773607,1
A119135,2010-04-11 18:20:09 UTC,-73.958411,40.781653,-73.950309,40.784006,1
A119136,2010-04-11 13:01:15 UTC,-73.995321,40.734183,-74.000576,40.736392,1
A119137,2010-04-17 13:35:45 UTC,-73.987909,40.744229,-73.994446,40.725787,1
A119138,2010-04-24 15:34:23 UTC,-73.989599,40.741764,-74.000944,40.71866,3
A119139,2010-04-22 23:25:10 UTC,-73.950951,40.779013,-73.948384,40.774301,1
A119140,2010-04-16 22:06:38 UTC,-74.000727,40.735921,-73.995847,40.726593,3
A119141,2010-04-18 22:06:30 UTC,-73.978199,40.783331,-73.955032,40.765339,4
A119142,2010-04-24 16:33:42 UTC,-73.948778,40.773985,-73.953894,40.77847,1
A119143,2010-04-21 07:21:43 UTC,-73.946354,40.773027,-73.992124,40.724114,1
A119144,2010-04-20 12:32:06 UTC,-73.970618,40.761511,-73.984195,40.743766,1
A119145,2010-04-22 16:14:12 UTC,-73.9958,40.753136,-73.991561,40.755221,1
A119146,2010-04-20 21:06:19 UTC,-74.000291,40.737822,-73.989384,40.667296,1
